# Time;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;
# us;V;V;V;V;V;V;V;V;V;V;
# Raw data
# First line is WL, Second line is laser energy in [uJ]
4.480e-01;-8.800e-07;-1.340e-07;-1.436e-06;-5.478e-06;-2.731e-07;-6.202e-08;-1.710e-06;-1.300e-06;2.361e-06;-1.320e-06
4.520e-01;-8.800e-07;-4.037e-06;-1.436e-06;1.384e-06;-2.731e-07;5.437e-06;4.102e-06;-3.561e-08;3.608e-06;6.225e-06
4.560e-01;1.871e-06;-1.340e-07;-1.181e-07;4.129e-06;-2.731e-07;-1.437e-06;-2.566e-07;2.494e-06;3.608e-06;8.740e-06
4.600e-01;-3.632e-06;-1.340e-07;1.200e-06;1.384e-06;3.765e-06;-1.437e-06;4.102e-06;-3.561e-08;3.608e-06;-1.320e-06
4.640e-01;-8.800e-07;2.468e-06;-4.073e-06;-4.105e-06;5.111e-06;4.062e-06;7.008e-06;-3.561e-08;2.361e-06;-1.320e-06
4.680e-01;4.957e-07;1.167e-06;-1.436e-06;1.384e-06;-2.965e-06;4.062e-06;4.102e-06;-2.565e-06;1.113e-06;6.225e-06
4.720e-01;1.871e-06;-1.340e-07;-1.436e-06;-1.361e-06;-1.619e-06;-6.202e-08;4.102e-06;2.494e-06;-1.350e-07;3.710e-06
4.760e-01;4.957e-07;-1.340e-07;1.200e-06;-1.361e-06;-2.965e-06;1.313e-06;4.102e-06;-3.830e-06;3.608e-06;6.225e-06
4.800e-01;-8.800e-07;-1.340e-07;-1.436e-06;-1.361e-06;-2.731e-07;-6.202e-08;2.649e-06;-3.561e-08;2.361e-06;3.710e-06
4.840e-01;3.247e-06;-2.736e-06;-1.436e-06;-1.361e-06;-2.965e-06;1.313e-06;4.102e-06;1.229e-06;7.352e-06;1.195e-06
4.880e-01;-8.800e-07;2.468e-06;-4.073e-06;2.757e-06;2.419e-06;-1.437e-06;2.649e-06;5.023e-06;6.104e-06;3.710e-06
4.920e-01;-8.800e-07;-1.340e-07;1.200e-06;5.502e-06;1.073e-06;4.062e-06;8.461e-06;-6.359e-06;8.599e-06;1.195e-06
4.960e-01;-8.800e-07;-1.435e-06;-1.436e-06;-1.361e-06;2.419e-06;-6.202e-08;-1.710e-06;-3.561e-08;2.361e-06;8.740e-06
5.000e-01;-8.800e-07;-1.340e-07;1.200e-06;1.384e-06;-2.965e-06;4.062e-06;4.102e-06;-3.830e-06;4.856e-06;6.225e-06
5.040e-01;1.871e-06;2.468e-06;-4.073e-06;-4.105e-06;2.419e-06;2.687e-06;4.102e-06;-3.561e-08;3.608e-06;8.740e-06
5.080e-01;-8.800e-07;-1.340e-07;3.837e-06;1.384e-06;-2.731e-07;1.313e-06;1.196e-06;-3.830e-06;8.599e-06;-1.320e-06
5.120e-01;-8.800e-07;-1.435e-06;-1.436e-06;-5.478e-06;2.419e-06;4.062e-06;2.649e-06;-1.300e-06;3.608e-06;8.740e-06
5.160e-01;-8.800e-07;-1.340e-07;-1.436e-06;-1.361e-06;-2.965e-06;8.186e-06;4.102e-06;-2.565e-06;4.856e-06;1.195e-06
5.200e-01;1.871e-06;-1.435e-06;-1.436e-06;-4.105e-06;2.419e-06;-6.202e-08;2.649e-06;-3.561e-08;6.104e-06;3.710e-06
5.240e-01;-3.632e-06;-1.340e-07;-1.436e-06;1.384e-06;1.073e-06;4.062e-06;8.461e-06;-3.830e-06;8.599e-06;1.195e-06
5.280e-01;1.871e-06;-1.340e-07;-1.436e-06;-4.105e-06;-2.731e-07;4.062e-06;2.649e-06;-1.300e-06;2.361e-06;3.710e-06
5.320e-01;3.247e-06;-1.340e-07;-1.436e-06;1.384e-06;-2.731e-07;5.437e-06;4.102e-06;-2.565e-06;4.856e-06;1.195e-06
5.360e-01;1.871e-06;-1.435e-06;-1.436e-06;-4.105e-06;-1.619e-06;4.062e-06;2.649e-06;-3.561e-08;2.361e-06;3.710e-06
5.400e-01;-8.800e-07;3.768e-06;1.200e-06;-1.361e-06;-2.731e-07;4.062e-06;4.102e-06;-6.359e-06;3.608e-06;6.225e-06
5.440e-01;-8.800e-07;-1.340e-07;-5.391e-06;-4.105e-06;-2.731e-07;4.062e-06;-2.566e-07;-1.300e-06;2.361e-06;3.710e-06
5.480e-01;-8.800e-07;1.167e-06;1.200e-06;-1.361e-06;-2.965e-06;5.437e-06;4.102e-06;1.229e-06;4.856e-06;1.195e-06
5.520e-01;1.871e-06;-1.340e-07;-1.181e-07;-4.105e-06;-2.731e-07;-6.202e-08;7.008e-06;2.494e-06;6.104e-06;3.710e-06
5.560e-01;-8.800e-07;-2.736e-06;3.837e-06;1.384e-06;1.073e-06;8.186e-06;5.555e-06;-2.565e-06;7.352e-06;6.225e-06
5.600e-01;-8.800e-07;-1.435e-06;-5.391e-06;-4.105e-06;2.419e-06;4.062e-06;-2.566e-07;-3.561e-08;6.104e-06;3.710e-06
5.640e-01;3.247e-06;-1.340e-07;1.200e-06;-1.361e-06;3.765e-06;8.186e-06;1.196e-06;1.229e-06;7.352e-06;-1.320e-06
5.680e-01;1.871e-06;-1.340e-07;-1.181e-07;-1.361e-06;-2.731e-07;2.687e-06;4.102e-06;2.494e-06;3.608e-06;8.740e-06
5.720e-01;-3.632e-06;-4.037e-06;-1.436e-06;1.384e-06;-2.731e-07;4.062e-06;4.102e-06;-2.565e-06;7.352e-06;-1.320e-06
5.760e-01;1.871e-06;-1.435e-06;-1.436e-06;-1.361e-06;-2.731e-07;2.687e-06;2.649e-06;-3.561e-08;3.608e-06;-3.835e-06
5.800e-01;3.247e-06;3.768e-06;-1.436e-06;-1.361e-06;-2.965e-06;5.437e-06;4.102e-06;1.229e-06;7.352e-06;6.225e-06
5.840e-01;4.623e-06;2.468e-06;-4.073e-06;1.186e-08;-2.731e-07;2.687e-06;4.102e-06;2.494e-06;6.104e-06;-1.320e-06
5.880e-01;4.957e-07;-6.638e-06;-1.436e-06;-1.361e-06;1.073e-06;1.313e-06;4.102e-06;-2.565e-06;8.599e-06;6.225e-06
5.920e-01;-8.800e-07;-1.435e-06;-1.436e-06;-1.361e-06;-2.731e-07;4.062e-06;2.649e-06;2.494e-06;3.608e-06;3.710e-06
5.960e-01;4.957e-07;1.167e-06;-1.436e-06;-6.850e-06;-2.731e-07;1.313e-06;4.102e-06;1.229e-06;7.352e-06;8.740e-06
6.000e-01;1.871e-06;2.468e-06;-1.436e-06;-1.361e-06;2.419e-06;-6.202e-08;2.649e-06;2.494e-06;6.104e-06;-1.320e-06
6.040e-01;-3.632e-06;-1.340e-07;3.837e-06;5.502e-06;-2.731e-07;4.062e-06;8.461e-06;-3.561e-08;8.599e-06;1.195e-06
6.080e-01;-8.800e-07;-1.340e-07;-5.391e-06;1.186e-08;-2.731e-07;4.062e-06;2.649e-06;-1.300e-06;3.608e-06;-3.835e-06
6.120e-01;4.957e-07;-1.340e-07;1.200e-06;1.384e-06;-2.965e-06;5.437e-06;5.555e-06;-2.565e-06;4.856e-06;8.740e-06
6.160e-01;4.623e-06;-1.340e-07;-1.436e-06;1.186e-08;-1.619e-06;4.062e-06;2.649e-06;2.494e-06;3.608e-06;8.740e-06
6.200e-01;4.957e-07;-1.340e-07;-1.436e-06;-1.361e-06;-2.965e-06;5.437e-06;1.282e-05;-6.359e-06;8.599e-06;1.195e-06
6.240e-01;-8.800e-07;-1.340e-07;-1.436e-06;-4.105e-06;-2.731e-07;6.811e-06;2.649e-06;-3.561e-08;3.608e-06;3.710e-06
6.280e-01;4.957e-07;-1.340e-07;-1.436e-06;-5.478e-06;-2.965e-06;4.062e-06;5.555e-06;1.229e-06;3.608e-06;6.225e-06
6.320e-01;5.999e-06;-1.340e-07;2.518e-06;-1.361e-06;-2.731e-07;6.811e-06;4.102e-06;-3.561e-08;9.847e-06;3.710e-06
