# Time;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;
# us;V;V;V;V;V;V;V;V;V;V;V;V;V;
# Filtered data with band pass filter (1.0:10.0) MHz
# First line is WL, Second line is laser energy in [uJ]
1.960e-01;-2.700e-06;-2.187e-06;-1.917e-06;-1.362e-06;-1.284e-06;-2.960e-06;-2.771e-06;-3.308e-06;-3.184e-06;-1.038e-06;-2.168e-06;-2.275e-06;9.668e-07
2.000e-01;-2.584e-06;-2.091e-06;-1.792e-06;-1.256e-06;-1.172e-06;-2.871e-06;-2.788e-06;-3.265e-06;-3.153e-06;-1.044e-06;-2.117e-06;-2.196e-06;1.002e-06
2.040e-01;-2.471e-06;-2.000e-06;-1.672e-06;-1.162e-06;-1.074e-06;-2.777e-06;-2.800e-06;-3.214e-06;-3.117e-06;-1.048e-06;-2.060e-06;-2.110e-06;1.032e-06
2.080e-01;-2.361e-06;-1.915e-06;-1.557e-06;-1.080e-06;-9.904e-07;-2.679e-06;-2.807e-06;-3.154e-06;-3.073e-06;-1.051e-06;-1.999e-06;-2.017e-06;1.055e-06
2.120e-01;-2.256e-06;-1.837e-06;-1.449e-06;-1.012e-06;-9.221e-07;-2.578e-06;-2.808e-06;-3.087e-06;-3.023e-06;-1.053e-06;-1.934e-06;-1.918e-06;1.072e-06
2.160e-01;-2.156e-06;-1.767e-06;-1.350e-06;-9.594e-07;-8.699e-07;-2.476e-06;-2.803e-06;-3.013e-06;-2.968e-06;-1.055e-06;-1.864e-06;-1.813e-06;1.082e-06
2.200e-01;-2.063e-06;-1.706e-06;-1.260e-06;-9.225e-07;-8.341e-07;-2.372e-06;-2.792e-06;-2.932e-06;-2.906e-06;-1.057e-06;-1.791e-06;-1.704e-06;1.086e-06
2.240e-01;-1.977e-06;-1.655e-06;-1.181e-06;-9.020e-07;-8.150e-07;-2.267e-06;-2.775e-06;-2.844e-06;-2.840e-06;-1.059e-06;-1.714e-06;-1.592e-06;1.083e-06
2.280e-01;-1.899e-06;-1.615e-06;-1.114e-06;-8.982e-07;-8.124e-07;-2.164e-06;-2.750e-06;-2.751e-06;-2.769e-06;-1.063e-06;-1.634e-06;-1.477e-06;1.073e-06
2.320e-01;-1.830e-06;-1.586e-06;-1.059e-06;-9.112e-07;-8.260e-07;-2.062e-06;-2.719e-06;-2.653e-06;-2.693e-06;-1.067e-06;-1.552e-06;-1.360e-06;1.056e-06
2.360e-01;-1.771e-06;-1.568e-06;-1.017e-06;-9.408e-07;-8.550e-07;-1.962e-06;-2.680e-06;-2.550e-06;-2.614e-06;-1.074e-06;-1.468e-06;-1.242e-06;1.033e-06
2.400e-01;-1.721e-06;-1.561e-06;-9.882e-07;-9.864e-07;-8.986e-07;-1.865e-06;-2.633e-06;-2.444e-06;-2.531e-06;-1.082e-06;-1.383e-06;-1.124e-06;1.004e-06
2.440e-01;-1.682e-06;-1.567e-06;-9.730e-07;-1.047e-06;-9.556e-07;-1.773e-06;-2.579e-06;-2.334e-06;-2.446e-06;-1.092e-06;-1.297e-06;-1.006e-06;9.682e-07
2.480e-01;-1.653e-06;-1.584e-06;-9.712e-07;-1.123e-06;-1.024e-06;-1.684e-06;-2.518e-06;-2.222e-06;-2.358e-06;-1.105e-06;-1.211e-06;-8.906e-07;9.272e-07
2.520e-01;-1.634e-06;-1.612e-06;-9.826e-07;-1.211e-06;-1.103e-06;-1.601e-06;-2.448e-06;-2.109e-06;-2.269e-06;-1.120e-06;-1.124e-06;-7.769e-07;8.812e-07
2.560e-01;-1.626e-06;-1.650e-06;-1.007e-06;-1.311e-06;-1.191e-06;-1.522e-06;-2.371e-06;-1.994e-06;-2.178e-06;-1.138e-06;-1.039e-06;-6.660e-07;8.305e-07
2.600e-01;-1.628e-06;-1.698e-06;-1.043e-06;-1.420e-06;-1.284e-06;-1.450e-06;-2.285e-06;-1.880e-06;-2.087e-06;-1.158e-06;-9.544e-07;-5.585e-07;7.758e-07
2.640e-01;-1.639e-06;-1.756e-06;-1.090e-06;-1.537e-06;-1.381e-06;-1.383e-06;-2.193e-06;-1.765e-06;-1.996e-06;-1.181e-06;-8.714e-07;-4.548e-07;7.176e-07
2.680e-01;-1.658e-06;-1.821e-06;-1.147e-06;-1.660e-06;-1.480e-06;-1.321e-06;-2.092e-06;-1.652e-06;-1.905e-06;-1.206e-06;-7.902e-07;-3.552e-07;6.566e-07
2.720e-01;-1.686e-06;-1.892e-06;-1.213e-06;-1.786e-06;-1.577e-06;-1.265e-06;-1.984e-06;-1.539e-06;-1.814e-06;-1.234e-06;-7.113e-07;-2.600e-07;5.934e-07
2.760e-01;-1.722e-06;-1.968e-06;-1.286e-06;-1.912e-06;-1.671e-06;-1.214e-06;-1.869e-06;-1.429e-06;-1.725e-06;-1.264e-06;-6.347e-07;-1.694e-07;5.286e-07
2.800e-01;-1.763e-06;-2.048e-06;-1.364e-06;-2.037e-06;-1.758e-06;-1.168e-06;-1.747e-06;-1.321e-06;-1.636e-06;-1.296e-06;-5.609e-07;-8.344e-08;4.630e-07
2.840e-01;-1.809e-06;-2.130e-06;-1.446e-06;-2.158e-06;-1.837e-06;-1.127e-06;-1.618e-06;-1.215e-06;-1.549e-06;-1.330e-06;-4.897e-07;-2.029e-09;3.972e-07
2.880e-01;-1.860e-06;-2.212e-06;-1.530e-06;-2.271e-06;-1.903e-06;-1.088e-06;-1.482e-06;-1.113e-06;-1.463e-06;-1.365e-06;-4.214e-07;7.498e-08;3.319e-07
2.920e-01;-1.912e-06;-2.291e-06;-1.614e-06;-2.375e-06;-1.956e-06;-1.052e-06;-1.341e-06;-1.013e-06;-1.379e-06;-1.401e-06;-3.559e-07;1.478e-07;2.676e-07
2.960e-01;-1.966e-06;-2.367e-06;-1.695e-06;-2.466e-06;-1.992e-06;-1.018e-06;-1.193e-06;-9.162e-07;-1.297e-06;-1.439e-06;-2.931e-07;2.169e-07;2.050e-07
3.000e-01;-2.019e-06;-2.437e-06;-1.771e-06;-2.542e-06;-2.009e-06;-9.843e-07;-1.039e-06;-8.226e-07;-1.216e-06;-1.476e-06;-2.329e-07;2.827e-07;1.447e-07
3.040e-01;-2.070e-06;-2.499e-06;-1.840e-06;-2.602e-06;-2.005e-06;-9.499e-07;-8.809e-07;-7.320e-07;-1.137e-06;-1.513e-06;-1.749e-07;3.456e-07;8.727e-08
